CODMES_PLANIFICACION,FECDIA_TARGET,LLAMADAS_INGRESADAS_TARGET,CODMES_DATA_VARIABLES,TRX_AGENTE,TRX_BCA_INTERNET,TRX_BCA_MOVIL,TRX_BCA_TELEFONO,TRX_CAJERO_AUTOMATICO,TRX_CAJERO_OTRAS_REDES,TRX_POS,TRX_APP_NEGOCIO,TRX_VENTANILLA,CLI_NORMAL_TOTAL_ODS,CLI_EXCL_TOTAL_ODS,CLI_SUPEREXCL_TOTAL_ODS,CLI_PEQYME_TOTAL_ODS,CLI_NO_BANCO_TOTAL_ODS,MAX_INGRESADAS_D_U1,MAX_INGRESADAS_D_U3,MAX_INGRESADAS_D_U6,MAX_INGRESADAS_U1,MAX_INGRESADAS_U3,MAX_INGRESADAS_U6,MIN_INGRESADAS_D_U1,MIN_INGRESADAS_D_U3,MIN_INGRESADAS_D_U6,MIN_INGRESADAS_U1,MIN_INGRESADAS_U3,MIN_INGRESADAS_U6,PROM_INGRESADAS_D_U1,PROM_INGRESADAS_D_U3,PROM_INGRESADAS_D_U6,PROM_INGRESADAS_U1,PROM_INGRESADAS_U3,PROM_INGRESADAS_U6,DIA_SEMANA_NUM,TIPOLOGIA,CANT_DIAS_DESP_FACT_MEX_22,CANT_DIAS_DESP_FACT_ISA_10,CANT_DIAS_DESP_FACT_ISA_25,DIA_FACT_MEX_22,DIA_FACT_ISA_10,DIA_FACT_ISA_25,lag1,lag6,lag12,lag24,lag54,lag66,lag78,lag109,lag156,lag234,lag288,rolling_mean6,rolling_mean12,rolling_mean24,rolling_mean54,rolling_mean66,rolling_mean78,rolling_mean109,rolling_mean156,rolling_mean234,rolling_mean288
202004,2020-07-13,39668,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,36885,46584,46584,39611,46584,46584,31186,27003,25641.0,5401,5401.0,4246.0,33834.0,35461.0,34101.0,26420.0,27042.0,25648.0,1,3,22,3,19,0,0,0,24435.0,44171.0,33204.0,48599.0,33984.0,33065.0,36885.0,20848.0,27634.0,28663.0,29413.0,37751.0,37847.583333333336,37871.541666666664,38977.24074074074,37558.954545454544,36790.94871794872,34852.605504587154,32688.20512820513,30712.38888888889,30246.39236111111
202004,2020-07-14,37553,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,35531,45354,45354,39611,46584,46584,30463,25257,17437.0,5401,5401.0,4246.0,31979.0,24987.0,30486.0,26420.0,27042.0,25648.0,2,3,23,4,20,0,0,0,39668.0,46242.0,40089.0,44363.0,33265.0,30463.0,35531.0,29928.0,25173.0,30899.0,26166.0,37000.5,38386.25,37499.416666666664,39082.5,37659.0,36826.6282051282,35025.266055045875,32765.346153846152,30759.418803418805,30282.0
202004,2020-07-15,37896,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,36702,38063,38063,39611,46584,46584,26639,24801,4246.0,5401,5401.0,4246.0,31692.0,30754.0,27881.0,26420.0,27042.0,25648.0,3,4,24,5,21,0,0,0,37553.0,39362.0,43287.0,40799.0,34050.0,32993.0,36702.0,28432.0,30558.0,28619.0,26343.0,35552.333333333336,38174.916666666664,37215.666666666664,39161.90740740741,37766.42424242424,36852.55128205128,35095.220183486235,32844.705128205125,30787.8547008547,30321.538194444445
202004,2020-07-16,39019,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,37423,37423,37423,39611,46584,46584,12877,12877,8751.0,5401,5401.0,4246.0,27895.0,28081.0,26535.0,26420.0,27042.0,25648.0,4,0,25,6,22,0,0,0,37896.0,36056.0,41932.0,38732.0,34598.0,33200.0,37423.0,26703.0,26322.0,25178.0,29868.0,35308.0,37725.666666666664,37094.708333333336,39233.12962962963,37840.71212121212,36867.85897435898,35182.04587155963,32891.743589743586,30827.5,30361.652777777777
202004,2020-07-17,38727,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,39611,39611,39611,39611,46584,46584,9036,9036,9036.0,5401,5401.0,4246.0,26489.0,27787.0,27305.0,26420.0,27042.0,25648.0,5,3,26,7,23,0,0,0,39019.0,36240.0,39727.0,37616.0,36978.0,28373.0,39611.0,24849.0,25232.0,24210.0,35792.0,35801.833333333336,37482.916666666664,37106.666666666664,39315.0,37928.878787878784,36888.320512820515,35295.036697247706,32973.13461538462,30886.649572649574,30393.427083333332
202004,2020-07-18,25971,202002,29072524.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,386176.0,46120.0,844237.0,10947968.0,27078,37418,37418,39611,46584,46584,22271,17634,14900.0,5401,5401.0,4246.0,25010.0,25546.0,23636.0,26420.0,27042.0,25648.0,6,3,27,8,24,0,0,0,38727.0,24435.0,29426.0,24757.0,27383.0,27072.0,27078.0,28333.0,18257.0,16797.0,24039.0,36216.333333333336,37399.583333333336,37152.958333333336,39347.38888888889,38085.757575757576,36876.98717948718,35422.35779816514,33059.64102564102,30948.688034188035,30403.618055555555
202004,2020-07-20,39748,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,36885,46584,46584,39611,46584,46584,31186,27003,25641.0,5401,5401.0,4246.0,33834.0,35461.0,34101.0,26420.0,27042.0,25648.0,1,3,29,11,26,0,0,0,25971.0,39668.0,44171.0,39320.0,41672.0,39546.0,34202.0,25075.0,30331.0,26669.0,34932.0,36472.333333333336,37111.666666666664,37203.541666666664,39321.24074074074,38069.07575757576,36862.794871794875,35400.68807339449,33109.08974358974,30987.893162393164,30410.32638888889
202004,2020-07-21,38501,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,35531,45354,45354,39611,46584,46584,30463,25257,17437.0,5401,5401.0,4246.0,31979.0,32480.0,30486.0,26420.0,27042.0,25648.0,2,3,30,12,27,0,0,0,39748.0,37553.0,46242.0,39535.0,37355.0,36070.0,30746.0,46584.0,25758.0,27380.0,31811.0,36485.666666666664,36743.083333333336,37221.375,39285.61111111111,38072.13636363636,36933.89743589744,35535.30275229358,33169.455128205125,31043.786324786324,30427.04861111111
202004,2020-07-22,35098,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,36702,38063,38063,39611,46584,46584,26639,24801,4246.0,5401,5401.0,4246.0,31692.0,30754.0,27881.0,26420.0,27042.0,25648.0,3,3,0,13,28,1,0,0,38501.0,37896.0,39362.0,36354.0,35625.0,33470.0,30678.0,45354.0,22995.0,24065.0,26919.0,36643.666666666664,36098.0,37178.291666666664,39306.833333333336,38108.969696969696,37033.320512820515,35461.14678899082,33251.14102564102,31091.311965811965,30450.277777777777
202004,2020-07-23,31935,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,37423,37423,37423,39611,46584,46584,12877,12877,8751.0,5401,5401.0,4246.0,27895.0,28081.0,26535.0,26420.0,27042.0,25648.0,4,3,1,14,29,0,0,0,35098.0,39019.0,36056.0,36638.0,35496.0,30484.0,29020.0,30005.0,21896.0,22786.0,23568.0,36177.333333333336,35742.666666666664,37125.958333333336,39297.07407407407,38133.63636363636,37089.98717948718,35367.05504587156,33328.72435897436,31138.46153846154,30478.677083333332
202004,2020-07-24,32705,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,39611,39611,39611,39611,46584,46584,9036,9036,9036.0,5401,5401.0,4246.0,26489.0,27787.0,27305.0,26420.0,27042.0,25648.0,5,3,2,15,30,0,0,1,31935.0,38727.0,36240.0,38260.0,37355.0,29741.0,30656.0,32399.0,22792.0,22325.0,27023.0,34996.666666666664,35399.25,36930.0,39231.12962962963,38155.621212121216,37127.35897435898,35384.76146788991,33393.07692307692,31177.55982905983,30507.729166666668
202004,2020-07-25,22449,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,27078,37418,37418,39611,46584,46584,22271,17634,14900.0,5401,5401.0,4246.0,25010.0,25546.0,23636.0,26420.0,27042.0,25648.0,6,3,3,16,0,0,0,0,32705.0,25971.0,24435.0,29773.0,18459.0,19643.0,22271.0,33469.0,20230.0,19121.0,22061.0,33993.0,35104.666666666664,36698.541666666664,39145.01851851852,38200.530303030304,37153.6282051282,35387.56880733945,33456.6217948718,31221.918803418805,30527.458333333332
202004,2020-07-27,39736,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,36885,46584,46584,39611,46584,46584,31186,27003,25641.0,5401,5401.0,4246.0,33834.0,35461.0,34101.0,26420.0,27042.0,25648.0,1,3,5,18,2,0,0,0,22449.0,39748.0,39668.0,33204.0,41108.0,33984.0,33065.0,28758.0,27152.0,30723.0,30589.0,33406.0,34939.166666666664,36393.375,39218.90740740741,38243.045454545456,37155.91025641026,35286.46788990826,33470.846153846156,31236.141025641027,30528.805555555555
202004,2020-07-28,15679,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,35531,45354,45354,39611,46584,46584,30463,25257,17437.0,5401,5401.0,4246.0,31979.0,32480.0,30486.0,26420.0,27042.0,25648.0,2,2,6,19,3,0,0,0,39736.0,38501.0,37553.0,40089.0,38748.0,33265.0,30463.0,35922.0,25379.0,31002.0,28520.0,33404.0,34944.833333333336,36665.541666666664,39193.5,38330.19696969697,37241.4358974359,35387.18348623853,33551.51282051282,31274.65811965812,30560.565972222223
202004,2020-07-29,37290,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,36702,38063,38063,39611,46584,46584,26639,24801,4246.0,5401,5401.0,4246.0,31692.0,30754.0,27881.0,26420.0,27042.0,25648.0,3,2,7,20,4,0,0,0,15679.0,35098.0,37896.0,43287.0,32223.0,34050.0,32993.0,40751.0,23536.0,30699.0,32559.0,29600.333333333332,33122.0,35648.458333333336,38766.2962962963,38063.742424242424,37051.89743589744,35201.46788990826,33489.333333333336,31209.175213675215,30515.979166666668
202004,2020-07-30,38764,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,37423,37423,37423,39611,46584,46584,12877,12877,8751.0,5401,5401.0,4246.0,27895.0,28081.0,26535.0,26420.0,23895.0,25648.0,4,1,8,21,5,0,0,0,37290.0,31935.0,39019.0,41932.0,39783.0,34598.0,33200.0,33879.0,26021.0,29848.0,34620.0,29965.666666666668,33071.5,35398.583333333336,38860.12962962963,38112.833333333336,37106.98717948718,35169.71559633027,33577.5,31237.34188034188,30532.40625
202004,2020-07-31,38446,202002,28324311.0,32333849.0,186781594.0,5434655.0,12772092.0,184028.0,18273680.0,10812454.0,3549167.0,10055562.0,374337.0,46120.0,844237.0,10947968.0,39611,39611,39611,39611,46584,46584,9036,9036,9036.0,5401,5401.0,4246.0,26489.0,27787.0,27305.0,26420.0,27042.0,25648.0,5,4,9,22,6,0,0,0,38764.0,32705.0,38727.0,39727.0,47829.0,36978.0,28373.0,32037.0,37284.0,13779.0,19283.0,31103.833333333332,33050.25,35266.583333333336,38841.25925925926,38175.954545454544,37178.320512820515,35214.53211009174,33659.1858974359,31275.444444444445,30546.79513888889
202005,2020-08-01,31662,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,43882,43882,43882,47829,47829,47829,18459,18459,17634.0,3347,3347.0,3347.0,27288.0,26814.0,24626.0,30161.0,28737.0,26329.0,6,0,11,23,7,0,0,0,38446.0,22449.0,25971.0,29426.0,43882.0,27383.0,27072.0,34669.0,31106.0,25632.0,31315.0,32060.666666666668,33026.833333333336,35213.208333333336,38667.5,38198.19696969697,37307.46153846154,35273.33027522936,33666.63461538462,31380.858974358973,30613.333333333332
202005,2020-08-03,45421,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,41672,46584,46584,47829,47829,47829,33984,29928,25641.0,3347,3347.0,3347.0,39078.0,37321.0,34688.0,30161.0,28737.0,26329.0,1,4,13,25,9,0,0,0,31662.0,39736.0,39748.0,44171.0,50531.0,41672.0,39546.0,37418.0,42330.0,44997.0,43096.0,33596.166666666664,33501.083333333336,35306.375,38441.2037037037,38263.030303030304,37366.307692307695,35245.74311926605,33670.19871794872,31406.628205128207,30614.538194444445
202005,2020-08-04,45943,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,38748,45354,45354,47829,47829,47829,33265,28432,17437.0,3347,3347.0,3347.0,36359.0,35047.0,30980.0,30161.0,28737.0,26329.0,2,0,14,26,11,0,0,0,45421.0,15679.0,38501.0,46242.0,55548.0,37355.0,36070.0,36506.0,29769.0,40248.0,45216.0,34543.666666666664,33973.833333333336,35358.458333333336,38346.57407407407,38319.833333333336,37441.6282051282,35319.16513761468,33690.01282051282,31408.44017094017,30622.61111111111
202005,2020-08-05,43035,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,35625,38063,38063,47829,47829,47829,32223,26639,4246.0,3347,3347.0,3347.0,33842.0,32498.0,28518.0,30161.0,28737.0,26329.0,3,3,15,27,12,0,0,0,45943.0,37290.0,35098.0,39362.0,36828.0,35625.0,33470.0,30656.0,34137.0,33266.0,39761.0,39587.666666666664,34594.0,35346.0,38168.7037037037,38449.954545454544,37568.205128205125,35405.74311926605,33793.692307692305,31432.777777777777,30625.135416666668
202005,2020-08-06,36836,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,39783,39783,39783,47829,47829,47829,30484,12877,8751.0,3347,3347.0,3347.0,35090.0,30869.0,27760.0,30161.0,28737.0,26329.0,4,3,16,28,13,0,0,0,43035.0,38764.0,31935.0,36056.0,51367.0,35496.0,30484.0,26639.0,28396.0,28580.0,35558.0,40545.166666666664,35255.416666666664,35499.041666666664,38283.648148148146,38562.22727272727,37690.833333333336,35519.31192660551,33850.730769230766,31474.52564102564,30636.503472222223
202005,2020-08-07,33240,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,47829,47829,47829,47829,47829,47829,28373,9036,9036.0,3347,3347.0,3347.0,36055.0,31475.0,29228.0,30161.0,28737.0,26329.0,5,3,17,29,14,0,0,0,36836.0,38446.0,32705.0,36240.0,40326.0,37355.0,29741.0,26956.0,25718.0,26856.0,29449.0,40223.833333333336,35663.833333333336,35531.541666666664,38014.555555555555,38582.530303030304,37772.269230769234,35612.8623853211,33904.833333333336,31509.80769230769,30640.940972222223
202005,2020-08-08,22365,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,43882,43882,43882,47829,47829,47829,18459,18459,17634.0,3347,3347.0,3347.0,27288.0,26814.0,24626.0,30161.0,28737.0,26329.0,6,3,18,30,15,0,0,0,33240.0,31662.0,22449.0,24435.0,34075.0,18459.0,19643.0,26654.0,19158.0,14900.0,26760.0,39356.166666666664,35708.416666666664,35406.541666666664,37883.333333333336,38520.181818181816,37817.1282051282,35670.51376146789,33953.05128205128,31537.089743589742,30654.104166666668
202005,2020-08-10,39267,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,41672,46584,46584,47829,47829,47829,33984,29928,25641.0,3347,3347.0,3347.0,39078.0,37321.0,34688.0,30161.0,28737.0,26329.0,1,3,20,0,17,0,1,0,22365.0,45421.0,39736.0,39668.0,52157.0,41108.0,33984.0,24526.0,30204.0,32001.0,26566.0,37806.666666666664,35701.416666666664,35320.291666666664,37666.48148148148,38579.36363636364,37852.02564102564,35631.16513761468,33973.60897435898,31568.991452991453,30638.84375
202005,2020-08-11,40409,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,38748,45354,45354,47829,47829,47829,33265,28432,17437.0,3347,3347.0,3347.0,36359.0,35047.0,30980.0,30161.0,28737.0,26329.0,2,3,21,1,18,0,0,0,39267.0,45943.0,15679.0,37553.0,50283.0,38748.0,33265.0,31186.0,27863.0,30201.0,26700.0,36781.0,35662.333333333336,35303.583333333336,37427.77777777778,38551.469696969696,37919.756410256414,35766.40366972477,34031.705128205125,31600.042735042734,30682.944444444445
202005,2020-08-12,31470,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,35625,38063,38063,47829,47829,47829,32223,26639,4246.0,3347,3347.0,1956.0,33842.0,32498.0,28518.0,30161.0,28737.0,26329.0,3,3,22,2,19,0,0,0,40409.0,43035.0,37290.0,37896.0,49721.0,32223.0,34050.0,31176.0,24801.0,29451.0,24303.0,35858.666666666664,37723.166666666664,35422.583333333336,37244.92592592593,38576.63636363636,38011.346153846156,35851.01834862385,34112.1282051282,31643.666666666668,30730.54513888889
202005,2020-08-13,42087,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,39783,39783,39783,47829,47829,47829,30484,12877,8751.0,3347,3347.0,3347.0,35090.0,30869.0,27760.0,30161.0,28737.0,26329.0,4,3,23,3,20,0,0,0,31470.0,36836.0,38764.0,39019.0,47181.0,39783.0,34598.0,31450.0,24724.0,29000.0,24201.0,33931.166666666664,37238.166666666664,35154.833333333336,36906.944444444445,38565.22727272727,37978.269230769234,35853.71559633027,34154.8782051282,31652.29487179487,30755.430555555555
202005,2020-08-14,40058,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,47829,47829,47829,47829,47829,47829,28373,9036,9036.0,3347,3347.0,3347.0,36055.0,31475.0,29228.0,30161.0,28737.0,26329.0,5,4,24,4,21,0,0,0,42087.0,33240.0,38446.0,38727.0,45093.0,47829.0,36978.0,12877.0,22667.0,34993.0,25037.0,34806.333333333336,37515.083333333336,35282.666666666664,36812.61111111111,38600.13636363636,38074.282051282054,35951.30275229358,34266.179487179485,31708.222222222223,30817.534722222223
202005,2020-08-15,31079,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,43882,43882,43882,47829,47829,47829,18459,18459,17634.0,3347,3347.0,3347.0,27288.0,26814.0,24626.0,30161.0,28737.0,26329.0,6,0,25,5,22,0,0,0,40058.0,22365.0,31662.0,25971.0,32951.0,43882.0,27383.0,9036.0,19568.0,25977.0,21275.0,35942.666666666664,37649.416666666664,35338.125,36719.37037037037,38482.393939393936,38113.769230769234,36200.66972477064,34377.66025641026,31729.86752136752,30869.690972222223
202005,2020-08-17,44962,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,41672,46584,46584,47829,47829,47829,33984,29928,25641.0,3347,3347.0,3347.0,39078.0,37321.0,34688.0,30161.0,28737.0,26329.0,1,3,27,7,24,0,0,0,31079.0,39267.0,45421.0,39748.0,48599.0,50531.0,41672.0,26165.0,32599.0,33669.0,33109.0,37395.0,37600.833333333336,35550.958333333336,36684.7037037037,38288.40909090909,38161.153846153844,36402.89908256881,34451.44871794872,31751.67094017094,30903.73263888889
202005,2020-08-18,41246,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,38748,45354,45354,47829,47829,47829,33265,28432,17437.0,3347,3347.0,3347.0,36359.0,35047.0,30980.0,30161.0,28737.0,26329.0,2,3,28,8,25,0,0,0,44962.0,40409.0,45943.0,38501.0,44363.0,55548.0,37355.0,36885.0,29167.0,30041.0,30938.0,38344.166666666664,37562.583333333336,35768.208333333336,36617.351851851854,38204.030303030304,38203.333333333336,36575.34862385321,34530.69871794872,31799.931623931625,30944.88888888889
202005,2020-08-19,39219,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,35625,38063,38063,47829,47829,47829,32223,26639,4246.0,3347,3347.0,3347.0,33842.0,32498.0,28518.0,30161.0,28737.0,26329.0,3,3,29,9,26,0,0,0,41246.0,31470.0,43035.0,35098.0,40799.0,36828.0,35625.0,35531.0,26671.0,28430.0,26868.0,38483.666666666664,37171.166666666664,35882.583333333336,36559.62962962963,37987.333333333336,38253.217948717946,36615.35779816514,34608.1282051282,31847.81623931624,30980.680555555555
202005,2020-08-20,35702,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,39783,39783,39783,47829,47829,47829,30484,12877,8751.0,3347,3347.0,3347.0,35090.0,30869.0,27760.0,30161.0,28737.0,26329.0,4,3,30,11,27,0,0,0,39219.0,42087.0,36836.0,31935.0,38732.0,51367.0,35496.0,36702.0,23672.0,25115.0,23327.0,39775.166666666664,36853.166666666664,36054.291666666664,36530.37037037037,38023.56060606061,38299.294871794875,36649.192660550456,34688.5641025641,31893.923076923078,31023.565972222223
202005,2020-08-21,31742,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,47829,47829,47829,47829,47829,47829,28373,9036,9036.0,3347,3347.0,3347.0,36055.0,31475.0,29228.0,30161.0,28737.0,26329.0,5,3,32,12,28,1,0,0,35702.0,40058.0,33240.0,32705.0,37616.0,40326.0,37355.0,37423.0,22946.0,24903.0,22568.0,38711.0,36758.666666666664,36211.25,36474.25925925926,37786.21212121212,38301.9358974359,36640.01834862385,34765.679487179485,31939.166666666668,31066.534722222223
202005,2020-08-22,22283,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,43882,43882,43882,47829,47829,47829,18459,18459,17634.0,3347,3347.0,3347.0,27288.0,26814.0,24626.0,30161.0,28737.0,26329.0,6,3,0,13,29,0,0,0,31742.0,31079.0,22365.0,22449.0,24757.0,34075.0,18459.0,39611.0,17634.0,16942.0,18262.0,37325.0,36633.833333333336,36171.125,36365.48148148148,37656.15151515151,38229.97435897436,36587.89908256881,34822.0641025641,31968.393162393164,31098.38888888889
202005,2020-08-24,38751,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,41672,46584,46584,47829,47829,47829,33984,29928,25641.0,3347,3347.0,3347.0,39078.0,37321.0,34688.0,30161.0,28737.0,26329.0,1,3,2,15,32,0,0,0,22283.0,44962.0,39267.0,39736.0,39320.0,52157.0,41108.0,27078.0,27003.0,30386.0,25988.0,35859.0,36627.0,36164.208333333336,36319.666666666664,37477.48484848485,38279.0,36428.92660550459,34851.86538461538,31991.21794871795,31112.350694444445
202005,2020-08-25,37586,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,38748,45354,45354,47829,47829,47829,33265,28432,17437.0,3347,3347.0,3347.0,36359.0,35047.0,30980.0,30161.0,28737.0,26329.0,2,3,3,16,0,0,0,1,38751.0,41246.0,40409.0,15679.0,39535.0,50283.0,38748.0,34202.0,25257.0,32106.0,24942.0,34823.833333333336,36584.0,36123.166666666664,36309.12962962963,37274.36363636364,38248.782051282054,36536.01834862385,34927.17307692308,32026.965811965812,31156.666666666668
202005,2020-08-26,42530,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,35625,38063,38063,47829,47829,47829,32223,26639,4246.0,3347,3347.0,3347.0,33842.0,32498.0,28518.0,30161.0,28737.0,26329.0,3,3,4,17,1,0,0,0,37586.0,39219.0,31470.0,37290.0,36354.0,49721.0,32223.0,30746.0,27078.0,27638.0,23938.0,34213.833333333336,36348.75,37035.958333333336,36273.03703703704,37081.98484848485,38233.88461538462,36567.064220183485,35006.205128205125,32050.384615384617,31200.569444444445
202005,2020-08-27,37454,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,39783,39783,39783,47829,47829,47829,30484,12877,8751.0,3347,3347.0,3347.0,35090.0,30869.0,27760.0,30161.0,28737.0,26329.0,4,3,5,18,2,0,0,0,42530.0,35702.0,42087.0,38764.0,36638.0,47181.0,39783.0,30678.0,27326.0,25825.0,23746.0,34765.666666666664,37270.416666666664,37254.291666666664,36387.40740740741,36973.030303030304,38366.02564102564,36675.1743119266,35105.256410256414,32114.02564102564,31265.125
202005,2020-08-28,39968,202003,32954528.0,29827421.0,213143503.0,5300888.0,15386245.0,205735.0,24165692.0,13382570.0,4134045.0,10146299.0,374361.0,46144.0,848741.0,10963836.0,47829,47829,47829,47829,47829,47829,28373,9036,9036.0,3347,3347.0,3347.0,25570.0,31475.0,29228.0,30161.0,28737.0,22791.0,5,4,6,19,3,0,0,0,37454.0,31742.0,40058.0,38446.0,38260.0,45093.0,47829.0,29020.0,33221.0,29759.0,26091.0,35057.666666666664,36884.333333333336,37199.708333333336,36402.51851851852,36825.65151515151,38336.166666666664,36737.33944954129,35170.179487179485,32163.722222222223,31312.722222222223
